pressure,temperature,nitrogen,oxygen,vaporFraction,enthalpy
100,-187,0.775,0.225,1,-6088.12262929999
100,-187,0.8,0.2,1,-6090.76720541765
100,-187,0.825,0.175,1,-6093.40999027455
100,-187,0.85,0.15,1,-6096.05098472111
100,-187,0.875,0.125,1,-6098.69018961905
100,-187,0.9,0.1,1,-6101.32760584136
100,-187,0.925,0.075,1,-6103.96323427223
100,-187,0.95,0.05,1,-6106.59707580707
100,-187,0.975,0.025,1,-6109.22913135244
100,-187,1,0,1,-6111.85940182604
100,-186,0,1,0,-12798.4581124864
100,-186,0.025,0.975,0,-12760.986158223
100,-186,0.05,0.95,0,-12723.6678853555
100,-186,0.075,0.925,0,-12686.4995548547
100,-186,0.1,0.9,0,-12649.4774687588
100,-186,0.125,0.875,0.0929627470953638,-12026.0111170254
100,-186,0.15,0.85,0.207906343914414,-11263.8610100311
100,-186,0.175,0.825,0.322849940668483,-10501.7109034744
100,-186,0.2,0.8,0.437793537422521,-9739.56079691898
100,-186,0.225,0.775,0.552737134176536,-8977.41069036403
100,-186,0.25,0.75,0.667680730930542,-8215.26058380877
100,-186,0.275,0.725,0.782624327684557,-7453.11047725356
100,-186,0.3,0.7,0.897567924438531,-6690.96037069843
100,-186,0.325,0.675,1,-6012.05830578375
100,-186,0.35,0.65,1,-6014.70864686228
100,-186,0.375,0.625,1,-6017.35721227136
100,-186,0.4,0.6,1,-6020.00400263348
100,-186,0.425,0.575,1,-6022.64901858236
100,-186,0.45,0.55,1,-6025.29226076293
100,-186,0.475,0.525,1,-6027.93372983131
100,-186,0.5,0.5,1,-6030.57342645481
100,-186,0.525,0.475,1,-6033.21135131186
100,-186,0.55,0.45,1,-6035.84750509203
100,-186,0.575,0.425,1,-6038.48188849595
100,-186,0.6,0.4,1,-6041.11450223536
100,-186,0.625,0.375,1,-6043.74534703303
100,-186,0.65,0.35,1,-6046.37442362275
100,-186,0.675,0.325,1,-6049.00173274929
100,-186,0.7,0.3,1,-6051.62727516841
100,-186,0.725,0.275,1,-6054.25105164678
100,-186,0.75,0.25,1,-6056.87306296202
100,-186,0.775,0.225,1,-6059.49330990262
100,-186,0.8,0.2,1,-6062.1117932679
100,-186,0.825,0.175,1,-6064.72851386808
100,-186,0.85,0.15,1,-6067.3434725241
100,-186,0.875,0.125,1,-6069.95667006774
100,-186,0.9,0.1,1,-6072.56810734149
100,-186,0.925,0.075,1,-6075.17778519858
100,-186,0.95,0.05,1,-6077.7857045029
100,-186,0.975,0.025,1,-6080.39186612902
100,-186,1,0,1,-6082.99627096213
100,-185,0,1,0,-12749.1056321027
100,-185,0.025,0.975,0,-12711.4806338009
100,-185,0.05,0.95,0,-12674.0078431552
100,-185,0.075,0.925,0.0854353810817684,-12084.6818429297
100,-185,0.1,0.9,0.252889940772258,-10965.4623420473
100,-185,0.125,0.875,0.420344500454553,-9846.24284122031
100,-185,0.15,0.85,0.587799060136769,-8727.02334039386
100,-185,0.175,0.825,0.755253619818961,-7607.80383956758
100,-185,0.2,0.8,0.922708179501151,-6488.58433874131
100,-185,0.225,0.775,1,-5973.40466410276
100,-185,0.25,0.75,1,-5976.03552680906
100,-185,0.275,0.725,1,-5978.66463963056
100,-185,0.3,0.7,1,-5981.29200312763
100,-185,0.325,0.675,1,-5983.91761787147
100,-185,0.35,0.65,1,-5986.54148444403
100,-185,0.375,0.625,1,-5989.16360343806
100,-185,0.4,0.6,1,-5991.78397545704
100,-185,0.425,0.575,1,-5994.40260111517
100,-185,0.45,0.55,1,-5997.01948103738
100,-185,0.475,0.525,1,-5999.63461585924
100,-185,0.5,0.5,1,-6002.24800622701
100,-185,0.525,0.475,1,-6004.85965279756
100,-185,0.55,0.45,1,-6007.46955623842
100,-185,0.575,0.425,1,-6010.07771722765
100,-185,0.6,0.4,1,-6012.68413645391
100,-185,0.625,0.375,1,-6015.28881461642
100,-185,0.65,0.35,1,-6017.89175242487
100,-185,0.675,0.325,1,-6020.49295059949
100,-185,0.7,0.3,1,-6023.09240987096
100,-185,0.725,0.275,1,-6025.6901309804
100,-185,0.75,0.25,1,-6028.28611467936
100,-185,0.775,0.225,1,-6030.88036172979
100,-185,0.8,0.2,1,-6033.47287290398
100,-185,0.825,0.175,1,-6036.0636489846
100,-185,0.85,0.15,1,-6038.65269076462
100,-185,0.875,0.125,1,-6041.23999904729
100,-185,0.9,0.1,1,-6043.82557464613
100,-185,0.925,0.075,1,-6046.4094183849
100,-185,0.95,0.05,1,-6048.99153109756
100,-185,0.975,0.025,1,-6051.57191362826
100,-185,1,0,1,-6054.15056683128
100,-184,0,1,0,-12699.5628682564
100,-184,0.025,0.975,0.0127552363113544,-12577.1901621076
100,-184,0.05,0.95,0.39009885791178,-10037.0173713466
100,-184,0.075,0.925,0.767442513850211,-7496.84435286653
100,-184,0.1,0.9,1,-5932.33481857511
100,-184,0.125,0.875,1,-5934.94785338048
100,-184,0.15,0.85,1,-5937.55916308786
100,-184,0.175,0.825,1,-5940.16874818952
100,-184,0.2,0.8,1,-5942.77660918816
100,-184,0.225,0.775,1,-5945.38274659685
100,-184,0.25,0.75,1,-5947.98716093905
100,-184,0.275,0.725,1,-5950.58985274858
100,-184,0.3,0.7,1,-5953.19082256957
100,-184,0.325,0.675,1,-5955.7900709565
100,-184,0.35,0.65,1,-5958.38759847414
100,-184,0.375,0.625,1,-5960.98340569754
100,-184,0.4,0.6,1,-5963.577493212
100,-184,0.425,0.575,1,-5966.16986161307
100,-184,0.45,0.55,1,-5968.76051150653
100,-184,0.475,0.525,1,-5971.34944350833
100,-184,0.5,0.5,1,-5973.93665824464
100,-184,0.525,0.475,1,-5976.52215635174
100,-184,0.55,0.45,1,-5979.1059384761
100,-184,0.575,0.425,1,-5981.68800527426
100,-184,0.6,0.4,1,-5984.26835741286
100,-184,0.625,0.375,1,-5986.84699556864
100,-184,0.65,0.35,1,-5989.42392042835
100,-184,0.675,0.325,1,-5991.99913268879
100,-184,0.7,0.3,1,-5994.57263305675
100,-184,0.725,0.275,1,-5997.14442224899
100,-184,0.75,0.25,1,-5999.71450099225
100,-184,0.775,0.225,1,-6002.28287002317
100,-184,0.8,0.2,1,-6004.84953008833
100,-184,0.825,0.175,1,-6007.41448194416
100,-184,0.85,0.15,1,-6009.97772635696
100,-184,0.875,0.125,1,-6012.53926410288
100,-184,0.9,0.1,1,-6015.09909596784
100,-184,0.925,0.075,1,-6017.65722274757
100,-184,0.95,0.05,1,-6020.21364524756
100,-184,0.975,0.025,1,-6022.76836428299
100,-184,1,0,1,-6025.32138067879
100,-183,0,1,1,-5894.09321353938
100,-183,0.025,0.975,1,-5896.68660364761
100,-183,0.05,0.95,1,-5899.27829349073
100,-183,0.075,0.925,1,-5901.86828350783
100,-183,0.1,0.9,1,-5904.45657414802
100,-183,0.125,0.875,1,-5907.0431658704
100,-183,0.15,0.85,1,-5909.62805914405
100,-183,0.175,0.825,1,-5912.211254448
100,-183,0.2,0.8,1,-5914.79275227124
100,-183,0.225,0.775,1,-5917.37255311266
100,-183,0.25,0.75,1,-5919.9506574811
100,-183,0.275,0.725,1,-5922.52706589526
100,-183,0.3,0.7,1,-5925.10177888374
100,-183,0.325,0.675,1,-5927.67479698497
100,-183,0.35,0.65,1,-5930.24612074725
100,-183,0.375,0.625,1,-5932.81575072868
100,-183,0.4,0.6,1,-5935.38368749717
100,-183,0.425,0.575,1,-5937.94993163043
100,-183,0.45,0.55,1,-5940.51448371591
100,-183,0.475,0.525,1,-5943.07734435081
100,-183,0.5,0.5,1,-5945.63851414208
100,-183,0.525,0.475,1,-5948.19799370635
100,-183,0.55,0.45,1,-5950.75578366995
100,-183,0.575,0.425,1,-5953.31188466887
100,-183,0.6,0.4,1,-5955.86629734874
100,-183,0.625,0.375,1,-5958.41902236484
100,-183,0.65,0.35,1,-5960.97006038201
100,-183,0.675,0.325,1,-5963.51941207471
100,-183,0.7,0.3,1,-5966.06707812694
100,-183,0.725,0.275,1,-5968.61305923225
100,-183,0.75,0.25,1,-5971.15735609368
100,-183,0.775,0.225,1,-5973.6999694238
100,-183,0.8,0.2,1,-5976.24089994462
100,-183,0.825,0.175,1,-5978.78014838762
100,-183,0.85,0.15,1,-5981.31771549368
100,-183,0.875,0.125,1,-5983.8536020131
100,-183,0.9,0.1,1,-5986.38780870555
100,-183,0.925,0.075,1,-5988.92033634005
100,-183,0.95,0.05,1,-5991.45118569496
100,-183,0.975,0.025,1,-5993.98035755793
100,-183,1,0,1,-5996.5078527259
100,-182,0,1,1,-5866.33063499785
100,-182,0.025,0.975,1,-5868.89762009454
100,-182,0.05,0.95,1,-5871.46293087921
100,-182,0.075,0.925,1,-5874.02656777997
100,-182,0.1,0.9,1,-5876.5885312345
100,-182,0.125,0.875,1,-5879.14882169004
100,-182,0.15,0.85,1,-5881.70743960337
100,-182,0.175,0.825,1,-5884.26438544077
100,-182,0.2,0.8,1,-5886.81965967805
100,-182,0.225,0.775,1,-5889.37326280049
100,-182,0.25,0.75,1,-5891.92519530285
100,-182,0.275,0.725,1,-5894.47545768934
100,-182,0.3,0.7,1,-5897.02405047363
100,-182,0.325,0.675,1,-5899.57097417878
100,-182,0.35,0.65,1,-5902.11622933729
100,-182,0.375,0.625,1,-5904.65981649103
100,-182,0.4,0.6,1,-5907.20173619125
100,-182,0.425,0.575,1,-5909.74198899855
100,-182,0.45,0.55,1,-5912.28057548286
100,-182,0.475,0.525,1,-5914.81749622344
100,-182,0.5,0.5,1,-5917.35275180885
100,-182,0.525,0.475,1,-5919.88634283691
100,-182,0.55,0.45,1,-5922.41826991473
100,-182,0.575,0.425,1,-5924.94853365863
100,-182,0.6,0.4,1,-5927.47713469419
100,-182,0.625,0.375,1,-5930.00407365617
100,-182,0.65,0.35,1,-5932.52935118851
100,-182,0.675,0.325,1,-5935.05296794432
100,-182,0.7,0.3,1,-5937.57492458586
100,-182,0.725,0.275,1,-5940.0952217845
100,-182,0.75,0.25,1,-5942.61386022071
100,-182,0.775,0.225,1,-5945.13084058406
100,-182,0.8,0.2,1,-5947.64616357315
100,-182,0.825,0.175,1,-5950.15982989564
100,-182,0.85,0.15,1,-5952.67184026818
100,-182,0.875,0.125,1,-5955.18219541645
100,-182,0.9,0.1,1,-5957.69089607507
100,-182,0.925,0.075,1,-5960.19794298761
100,-182,0.95,0.05,1,-5962.70333690659
100,-182,0.975,0.025,1,-5965.2070785934
100,-182,1,0,1,-5967.70916881833
100,-181,0,1,1,-5838.5769093998
100,-181,0.025,0.975,1,-5841.1176337188
100,-181,0.05,0.95,1,-5843.65670896633
100,-181,0.075,0.925,1,-5846.19413555991
100,-181,0.1,0.9,1,-5848.72991392619
100,-181,0.125,0.875,1,-5851.26404450098
100,-181,0.15,0.85,1,-5853.7965277292
100,-181,0.175,0.825,1,-5856.32736406486
100,-181,0.2,0.8,1,-5858.85655397107
100,-181,0.225,0.775,1,-5861.38409792003
100,-181,0.25,0.75,1,-5863.90999639296
100,-181,0.275,0.725,1,-5866.43424988018
100,-181,0.3,0.7,1,-5868.95685888098
100,-181,0.325,0.675,1,-5871.4778239037
100,-181,0.35,0.65,1,-5873.99714546567
100,-181,0.375,0.625,1,-5876.5148240932
100,-181,0.4,0.6,1,-5879.03086032157
100,-181,0.425,0.575,1,-5881.54525469498
100,-181,0.45,0.55,1,-5884.0580077666
100,-181,0.475,0.525,1,-5886.56912009849
100,-181,0.5,0.5,1,-5889.07859226161
100,-181,0.525,0.475,1,-5891.58642483579
100,-181,0.55,0.45,1,-5894.09261840974
100,-181,0.575,0.425,1,-5896.597173581
100,-181,0.6,0.4,1,-5899.10009095592
100,-181,0.625,0.375,1,-5901.6013711497
100,-181,0.65,0.35,1,-5904.10101478627
100,-181,0.675,0.325,1,-5906.59902249837
100,-181,0.7,0.3,1,-5909.09539492746
100,-181,0.725,0.275,1,-5911.59013272376
100,-181,0.75,0.25,1,-5914.08323654616
100,-181,0.775,0.225,1,-5916.57470706228
100,-181,0.8,0.2,1,-5919.06454494838
100,-181,0.825,0.175,1,-5921.55275088939
100,-181,0.85,0.15,1,-5924.03932557884
100,-181,0.875,0.125,1,-5926.52426971889
100,-181,0.9,0.1,1,-5929.00758402029
100,-181,0.925,0.075,1,-5931.48926920234
100,-181,0.95,0.05,1,-5933.9693259929
100,-181,0.975,0.025,1,-5936.44775512834
100,-181,1,0,1,-5938.92455735354
100,-180,0,1,1,-5810.83130292924
100,-180,0.025,0.975,1,-5813.34591017453
100,-180,0.05,0.95,1,-5815.85889290645
100,-180,0.075,0.925,1,-5818.37025153228
100,-180,0.1,0.9,1,-5820.87998646803
100,-180,0.125,0.875,1,-5823.38809813848
100,-180,0.15,0.85,1,-5825.8945869771
100,-180,0.175,0.825,1,-5828.3994534261
100,-180,0.2,0.8,1,-5830.90269793637
100,-180,0.225,0.775,1,-5833.40432096748
100,-180,0.25,0.75,1,-5835.90432298769
100,-180,0.275,0.725,1,-5838.4027044739
100,-180,0.3,0.7,1,-5840.89946591165
100,-180,0.325,0.675,1,-5843.3946077951
100,-180,0.35,0.65,1,-5845.88813062705
100,-180,0.375,0.625,1,-5848.38003491885
100,-180,0.4,0.6,1,-5850.87032119046
100,-180,0.425,0.575,1,-5853.3589899704
100,-180,0.45,0.55,1,-5855.84604179573
100,-180,0.475,0.525,1,-5858.33147721205
100,-180,0.5,0.5,1,-5860.81529677345
100,-180,0.525,0.475,1,-5863.29750104256
100,-180,0.55,0.45,1,-5865.77809059044
100,-180,0.575,0.425,1,-5868.25706599667
100,-180,0.6,0.4,1,-5870.73442784923
100,-180,0.625,0.375,1,-5873.21017674456
100,-180,0.65,0.35,1,-5875.68431328748
100,-180,0.675,0.325,1,-5878.15683809125
100,-180,0.7,0.3,1,-5880.62775177746
100,-180,0.725,0.275,1,-5883.09705497608
100,-180,0.75,0.25,1,-5885.56474832542
100,-180,0.775,0.225,1,-5888.0308324721
100,-180,0.8,0.2,1,-5890.49530807104
100,-180,0.825,0.175,1,-5892.95817578547
100,-180,0.85,0.15,1,-5895.41943628684
100,-180,0.875,0.125,1,-5897.87909025487
100,-180,0.9,0.1,1,-5900.33713837751
100,-180,0.925,0.075,1,-5902.79358135088
100,-180,0.95,0.05,1,-5905.24841987932
100,-180,0.975,0.025,1,-5907.70165467532
100,-180,1,0,1,-5910.15328645951
100,-179,0,1,1,-5783.09311919426
100,-179,0.025,0.975,1,-5785.58175256603
100,-179,0.05,0.95,1,-5788.06878532843
100,-179,0.075,0.925,1,-5790.55421787881
100,-179,0.1,0.9,1,-5793.03805062294
100,-179,0.125,0.875,1,-5795.52028397491
100,-179,0.15,0.85,1,-5798.00091835719
100,-179,0.175,0.825,1,-5800.47995420058
100,-179,0.2,0.8,1,-5802.95739194421
100,-179,0.225,0.775,1,-5805.43323203552
100,-179,0.25,0.75,1,-5807.90747493024
100,-179,0.275,0.725,1,-5810.38012109242
100,-179,0.3,0.7,1,-5812.85117099435
100,-179,0.325,0.675,1,-5815.32062511658
100,-179,0.35,0.65,1,-5817.78848394793
100,-179,0.375,0.625,1,-5820.25474798542
100,-179,0.4,0.6,1,-5822.71941773431
100,-179,0.425,0.575,1,-5825.18249370803
100,-179,0.45,0.55,1,-5827.64397642823
100,-179,0.475,0.525,1,-5830.10386642471
100,-179,0.5,0.5,1,-5832.56216423542
100,-179,0.525,0.475,1,-5835.01887040645
100,-179,0.55,0.45,1,-5837.47398549202
100,-179,0.575,0.425,1,-5839.92751005446
100,-179,0.6,0.4,1,-5842.37944466418
100,-179,0.625,0.375,1,-5844.82978989967
100,-179,0.65,0.35,1,-5847.27854634747
100,-179,0.675,0.325,1,-5849.72571460215
100,-179,0.7,0.3,1,-5852.17129526634
100,-179,0.725,0.275,1,-5854.61528895065
100,-179,0.75,0.25,1,-5857.05769627366
100,-179,0.775,0.225,1,-5859.49851786196
100,-179,0.8,0.2,1,-5861.93775435006
100,-179,0.825,0.175,1,-5864.37540638044
100,-179,0.85,0.15,1,-5866.81147460345
100,-179,0.875,0.125,1,-5869.24595967738
100,-179,0.9,0.1,1,-5871.67886226837
100,-179,0.925,0.075,1,-5874.11018305045
100,-179,0.95,0.05,1,-5876.53992270547
100,-179,0.975,0.025,1,-5878.96808192311
100,-179,1,0,1,-5881.39466140084
100,-178,0,1,1,-5755.36169680782
100,-178,0.025,0.975,1,-5757.82449902691
100,-178,0.05,0.95,1,-5760.28572391323
100,-178,0.075,0.925,1,-5762.74537185458
100,-178,0.1,0.9,1,-5765.20344324676
100,-178,0.125,0.875,1,-5767.65993849359
100,-178,0.15,0.85,1,-5770.11485800691
100,-178,0.175,0.825,1,-5772.56820220651
100,-178,0.2,0.8,1,-5775.0199715202
100,-178,0.225,0.775,1,-5777.47016638371
100,-178,0.25,0.75,1,-5779.91878724076
100,-178,0.275,0.725,1,-5782.36583454298
100,-178,0.3,0.7,1,-5784.81130874994
100,-178,0.325,0.675,1,-5787.25521032911
100,-178,0.35,0.65,1,-5789.69753975586
100,-178,0.375,0.625,1,-5792.13829751346
100,-178,0.4,0.6,1,-5794.57748409302
100,-178,0.425,0.575,1,-5797.01509999354
100,-178,0.45,0.55,1,-5799.45114572184
100,-178,0.475,0.525,1,-5801.88562179256
100,-178,0.5,0.5,1,-5804.31852872818
100,-178,0.525,0.475,1,-5806.74986705895
100,-178,0.55,0.45,1,-5809.17963732293
100,-178,0.575,0.425,1,-5811.60784006593
100,-178,0.6,0.4,1,-5814.0344758415
100,-178,0.625,0.375,1,-5816.45954521096
100,-178,0.65,0.35,1,-5818.88304874333
100,-178,0.675,0.325,1,-5821.30498701533
100,-178,0.7,0.3,1,-5823.72536061138
100,-178,0.725,0.275,1,-5826.14417012357
100,-178,0.75,0.25,1,-5828.56141615165
100,-178,0.775,0.225,1,-5830.977099303
100,-178,0.8,0.2,1,-5833.39122019262
100,-178,0.825,0.175,1,-5835.80377944314
100,-178,0.85,0.15,1,-5838.21477768476
100,-178,0.875,0.125,1,-5840.62421555524
100,-178,0.9,0.1,1,-5843.03209369992
100,-178,0.925,0.075,1,-5845.43841277166
100,-178,0.95,0.05,1,-5847.84317343085
100,-178,0.975,0.025,1,-5850.24637634536
100,-178,1,0,1,-5852.64802219056
100,-177,0,1,1,-5727.63640715862
100,-177,0.025,0.975,1,-5730.0735204894
100,-177,0.05,0.95,1,-5732.50907916188
100,-177,0.075,0.925,1,-5734.94308355458
100,-177,0.1,0.9,1,-5737.37553405371
100,-177,0.125,0.875,1,-5739.80643105315
100,-177,0.15,0.85,1,-5742.23577495445
100,-177,0.175,0.825,1,-5744.66356616683
100,-177,0.2,0.8,1,-5747.08980510715
100,-177,0.225,0.775,1,-5749.51449219987
100,-177,0.25,0.75,1,-5751.93762787711
100,-177,0.275,0.725,1,-5754.35921257859
100,-177,0.3,0.7,1,-5756.77924675161
100,-177,0.325,0.675,1,-5759.19773085106
100,-177,0.35,0.65,1,-5761.61466533939
100,-177,0.375,0.625,1,-5764.03005068663
100,-177,0.4,0.6,1,-5766.44388737033
100,-177,0.425,0.575,1,-5768.85617587559
100,-177,0.45,0.55,1,-5771.26691669501
100,-177,0.475,0.525,1,-5773.67611032869
100,-177,0.5,0.5,1,-5776.08375728425
100,-177,0.525,0.475,1,-5778.48985807674
100,-177,0.55,0.45,1,-5780.89441322872
100,-177,0.575,0.425,1,-5783.29742327015
100,-177,0.6,0.4,1,-5785.69888873846
100,-177,0.625,0.375,1,-5788.09881017847
100,-177,0.65,0.35,1,-5790.49718814242
100,-177,0.675,0.325,1,-5792.89402318993
100,-177,0.7,0.3,1,-5795.28931588799
100,-177,0.725,0.275,1,-5797.68306681095
100,-177,0.75,0.25,1,-5800.07527654051
100,-177,0.775,0.225,1,-5802.46594566568
100,-177,0.8,0.2,1,-5804.8550747828
100,-177,0.825,0.175,1,-5807.24266449547
100,-177,0.85,0.15,1,-5809.62871541461
100,-177,0.875,0.125,1,-5812.01322815838
100,-177,0.9,0.1,1,-5814.39620335218
100,-177,0.925,0.075,1,-5816.77764162863
100,-177,0.95,0.05,1,-5819.15754362761
100,-177,0.975,0.025,1,-5821.53590999613
100,-177,1,0,1,-5823.91274138842
100,-176,0,1,1,-5699.91665235448
100,-176,0.025,0.975,1,-5702.32821862636
100,-176,0.05,0.95,1,-5704.7382523361
100,-176,0.075,0.925,1,-5707.14675385326
100,-176,0.1,0.9,1,-5709.55372355476
100,-176,0.125,0.875,1,-5711.95916182489
100,-176,0.15,0.85,1,-5714.36306905528
100,-176,0.175,0.825,1,-5716.76544564491
100,-176,0.2,0.8,1,-5719.16629200009
100,-176,0.225,0.775,1,-5721.56560853443
100,-176,0.25,0.75,1,-5723.96339566887
100,-176,0.275,0.725,1,-5726.35965383163
100,-176,0.3,0.7,1,-5728.75438345821
100,-176,0.325,0.675,1,-5731.1475849914
100,-176,0.35,0.65,1,-5733.53925888122
100,-176,0.375,0.625,1,-5735.92940558496
100,-176,0.4,0.6,1,-5738.31802556714
100,-176,0.425,0.575,1,-5740.70511929949
100,-176,0.45,0.55,1,-5743.09068726096
100,-176,0.475,0.525,1,-5745.47472993769
100,-176,0.5,0.5,1,-5747.85724782301
100,-176,0.525,0.475,1,-5750.2382414174
100,-176,0.55,0.45,1,-5752.61771122851
100,-176,0.575,0.425,1,-5754.99565777115
100,-176,0.6,0.4,1,-5757.37208156723
100,-176,0.625,0.375,1,-5759.74698314578
100,-176,0.65,0.35,1,-5762.12036304294
100,-176,0.675,0.325,1,-5764.49222180193
100,-176,0.7,0.3,1,-5766.86255997305
100,-176,0.725,0.275,1,-5769.23137811366
100,-176,0.75,0.25,1,-5771.59867678813
100,-176,0.775,0.225,1,-5773.96445656791
100,-176,0.8,0.2,1,-5776.32871803142
100,-176,0.825,0.175,1,-5778.6914617641
100,-176,0.85,0.15,1,-5781.05268835836
100,-176,0.875,0.125,1,-5783.41239841361
100,-176,0.9,0.1,1,-5785.77059253616
100,-176,0.925,0.075,1,-5788.12727133929
100,-176,0.95,0.05,1,-5790.48243544321
100,-176,0.975,0.025,1,-5792.836085475
100,-176,1,0,1,-5795.18822206866
100,-175,0,1,1,-5672.2018633225
100,-175,0.025,0.975,1,-5674.58802395006
100,-175,0.05,0.95,1,-5676.97267355592
100,-175,0.075,0.925,1,-5679.35581250095
100,-175,0.1,0.9,1,-5681.73744115311
100,-175,0.125,0.875,1,-5684.11755988739
100,-175,0.15,0.85,1,-5686.49616908584
100,-175,0.175,0.825,1,-5688.87326913756
100,-175,0.2,0.8,1,-5691.24886043868
100,-175,0.225,0.775,1,-5693.62294339234
100,-175,0.25,0.75,1,-5695.9955184087
100,-175,0.275,0.725,1,-5698.3665859049
100,-175,0.3,0.7,1,-5700.73614630508
100,-175,0.325,0.675,1,-5703.10420004036
100,-175,0.35,0.65,1,-5705.47074754881
100,-175,0.375,0.625,1,-5707.83578927546
100,-175,0.4,0.6,1,-5710.19932567229
100,-175,0.425,0.575,1,-5712.56135719818
100,-175,0.45,0.55,1,-5714.92188431896
100,-175,0.475,0.525,1,-5717.28090750734
100,-175,0.5,0.5,1,-5719.63842724293
100,-175,0.525,0.475,1,-5721.99444401221
100,-175,0.55,0.45,1,-5724.34895830855
100,-175,0.575,0.425,1,-5726.70197063216
100,-175,0.6,0.4,1,-5729.05348149008
100,-175,0.625,0.375,1,-5731.40349139619
100,-175,0.65,0.35,1,-5733.75200087119
100,-175,0.675,0.325,1,-5736.09901044256
100,-175,0.7,0.3,1,-5738.44452064459
100,-175,0.725,0.275,1,-5740.78853201833
100,-175,0.75,0.25,1,-5743.13104511159
100,-175,0.775,0.225,1,-5745.47206047893
100,-175,0.8,0.2,1,-5747.81157868165
100,-175,0.825,0.175,1,-5750.14960028775
100,-175,0.85,0.15,1,-5752.48612587194
100,-175,0.875,0.125,1,-5754.82115601562
100,-175,0.9,0.1,1,-5757.15469130687
100,-175,0.925,0.075,1,-5759.48673234041
100,-175,0.95,0.05,1,-5761.81727971763
100,-175,0.975,0.025,1,-5764.14633404653
100,-175,1,0,1,-5766.47389594172
100,-174,0,1,1,-5644.49149805193
100,-174,0.025,0.975,1,-5646.8523940539
100,-174,0.05,0.95,1,-5649.21180004026
100,-174,0.075,0.925,1,-5651.56971636345
100,-174,0.1,0.9,1,-5653.92614338275
100,-174,0.125,0.875,1,-5656.28108146416
100,-174,0.15,0.85,1,-5658.63453098049
100,-174,0.175,0.825,1,-5660.98649231129
100,-174,0.2,0.8,1,-5663.33696584284
100,-174,0.225,0.775,1,-5665.68595196819
100,-174,0.25,0.75,1,-5668.03345108709
100,-174,0.275,0.725,1,-5670.37946360603
100,-174,0.3,0.7,1,-5672.72398993817
100,-174,0.325,0.675,1,-5675.06703050341
100,-174,0.35,0.65,1,-5677.40858572829
100,-174,0.375,0.625,1,-5679.74865604605
100,-174,0.4,0.6,1,-5682.08724189659
100,-174,0.425,0.575,1,-5684.42434372644
100,-174,0.45,0.55,1,-5686.7599619888
100,-174,0.475,0.525,1,-5689.09409714347
100,-174,0.5,0.5,1,-5691.42674965689
100,-174,0.525,0.475,1,-5693.75792000207
100,-174,0.55,0.45,1,-5696.08760865866
100,-174,0.575,0.425,1,-5698.41581611283
100,-174,0.6,0.4,1,-5700.74254285737
100,-174,0.625,0.375,1,-5703.0677893916
100,-174,0.65,0.35,1,-5705.39155622138
100,-174,0.675,0.325,1,-5707.71384385912
100,-174,0.7,0.3,1,-5710.03465282371
100,-174,0.725,0.275,1,-5712.35398364059
100,-174,0.75,0.25,1,-5714.67183684166
100,-174,0.775,0.225,1,-5716.9882129653
100,-174,0.8,0.2,1,-5719.30311255636
100,-174,0.825,0.175,1,-5721.61653616615
100,-174,0.85,0.15,1,-5723.92848435239
100,-174,0.875,0.125,1,-5726.23895767925
100,-174,0.9,0.1,1,-5728.54795671731
100,-174,0.925,0.075,1,-5730.85548204351
